FleetID,Date,Status,HoursInService
FL00093,2025-08-20,In service,12.02
FL00093,2025-08-21,In service,14.11
FL00093,2025-08-22,Under maintenance,0.0
FL00093,2025-08-23,In service,13.92
FL00093,2025-08-24,In service,21.4
FL00093,2025-08-25,In service,12.72
FL00093,2025-08-26,In service,12.44
FL00093,2025-08-27,In service,9.14
FL00093,2025-08-28,In service,7.72
FL00093,2025-08-29,In service,9.46
FL00093,2025-08-30,In service,17.51
FL00093,2025-08-31,In service,18.03
FL00094,2025-06-01,In service,15.78
FL00094,2025-06-02,In service,10.36
FL00094,2025-06-03,In service,25.61
FL00094,2025-06-04,In service,22.25
FL00094,2025-06-05,In service,24.04
FL00094,2025-06-06,In service,19.31
FL00094,2025-06-07,In service,14.91
FL00094,2025-06-08,In service,17.05
FL00094,2025-06-09,In service,12.49
FL00094,2025-06-10,In service,17.51
FL00094,2025-06-11,In service,19.96
FL00094,2025-06-12,In service,17.41
FL00094,2025-06-13,In service,10.94
FL00094,2025-06-14,In service,21.93
FL00094,2025-06-15,In service,12.32
FL00094,2025-06-16,Under maintenance,0.0
FL00094,2025-06-17,In service,10.13
FL00094,2025-06-18,Under maintenance,0.0
FL00094,2025-06-19,Under maintenance,0.0
FL00094,2025-06-20,In service,17.64
FL00094,2025-06-21,Under maintenance,0.0
FL00094,2025-06-22,In service,8.55
FL00094,2025-06-23,In service,14.85
FL00094,2025-06-24,In service,10.74
FL00094,2025-06-25,In service,16.35
FL00094,2025-06-26,In service,19.29
FL00094,2025-06-27,In service,20.08
FL00094,2025-06-28,In service,17.65
FL00094,2025-06-29,In service,11.71
FL00094,2025-06-30,In service,13.51
FL00094,2025-07-01,In service,19.23
FL00094,2025-07-02,Under maintenance,0.0
FL00094,2025-07-03,In service,10.46
FL00094,2025-07-04,In service,6.44
FL00094,2025-07-05,In service,22.62
FL00094,2025-07-06,In service,16.58
FL00094,2025-07-07,In service,17.02
FL00094,2025-07-08,In service,21.67
FL00094,2025-07-09,In service,7.57
FL00094,2025-07-10,In service,9.68
FL00094,2025-07-11,In service,22.11
FL00094,2025-07-12,In service,21.18
FL00094,2025-07-13,In service,22.18
FL00094,2025-07-14,In service,10.94
FL00094,2025-07-15,In service,15.48
FL00094,2025-07-16,In service,16.75
FL00094,2025-07-17,In service,14.44
FL00094,2025-07-18,In service,18.74
FL00094,2025-07-19,In service,20.78
FL00094,2025-07-20,In service,15.29
FL00094,2025-07-21,Under maintenance,0.0
FL00094,2025-07-22,In service,10.09
FL00094,2025-07-23,In service,16.55
FL00094,2025-07-24,In service,17.86
FL00094,2025-07-25,In service,17.69
FL00094,2025-07-26,Under maintenance,0.0
FL00094,2025-07-27,In service,22.05
FL00094,2025-07-28,Under maintenance,0.0
FL00094,2025-07-29,Under maintenance,0.0
FL00094,2025-07-30,In service,23.88
FL00094,2025-07-31,In service,23.56
FL00094,2025-08-01,Under maintenance,0.0
FL00094,2025-08-02,In service,20.29
FL00094,2025-08-03,In service,19.53
FL00094,2025-08-04,In service,15.65
FL00094,2025-08-05,In service,13.22
FL00094,2025-08-06,Under maintenance,0.0
FL00094,2025-08-07,In service,22.59
FL00094,2025-08-08,In service,17.71
FL00094,2025-08-09,In service,19.74
FL00094,2025-08-10,In service,20.58
FL00094,2025-08-11,In service,19.48
FL00094,2025-08-12,Under maintenance,0.0
FL00094,2025-08-13,In service,16.63
FL00094,2025-08-14,In service,5.84
FL00094,2025-08-15,In service,17.61
FL00094,2025-08-16,In service,8.42
FL00094,2025-08-17,Under maintenance,0.0
FL00094,2025-08-18,In service,18.31
FL00094,2025-08-19,In service,12.67
FL00094,2025-08-20,Under maintenance,0.0
FL00094,2025-08-21,In service,15.52
FL00094,2025-08-22,In service,23.04
FL00094,2025-08-23,In service,24.95
FL00094,2025-08-24,In service,16.99
FL00094,2025-08-25,In service,7.01
FL00094,2025-08-26,In service,11.7
FL00094,2025-08-27,In service,25.14
FL00094,2025-08-28,In service,16.23
FL00094,2025-08-29,In service,8.68
FL00094,2025-08-30,Under maintenance,0.0
FL00094,2025-08-31,In service,18.6
FL00095,2025-06-01,In service,17.44
FL00095,2025-06-02,Under maintenance,0.0
FL00095,2025-06-03,In service,4.15
FL00095,2025-06-04,In service,18.1
FL00095,2025-06-05,In service,23.86
FL00095,2025-06-06,In service,23.13
FL00095,2025-06-07,In service,8.2
FL00095,2025-06-08,In service,11.78
FL00095,2025-06-09,In service,18.64
FL00095,2025-06-10,Under maintenance,0.0
FL00095,2025-06-11,In service,15.24
FL00095,2025-06-12,Under maintenance,0.0
FL00095,2025-06-13,In service,15.72
FL00095,2025-06-14,In service,11.34
FL00095,2025-06-15,In service,17.43
FL00095,2025-06-16,In service,15.95
FL00095,2025-06-17,In service,10.06
FL00095,2025-06-18,Under maintenance,0.0
FL00095,2025-06-19,Under maintenance,0.0
FL00095,2025-06-20,In service,17.96
FL00095,2025-06-21,Under maintenance,0.0
FL00095,2025-06-22,In service,20.75
FL00095,2025-06-23,In service,16.58
FL00095,2025-06-24,Under maintenance,0.0
FL00095,2025-06-25,In service,19.64
FL00095,2025-06-26,In service,8.85
FL00095,2025-06-27,In service,12.64
FL00095,2025-06-28,Under maintenance,0.0
FL00095,2025-06-29,In service,24.16
FL00095,2025-06-30,In service,15.1
FL00095,2025-07-01,Under maintenance,0.0
FL00095,2025-07-02,In service,15.59
FL00095,2025-07-03,In service,10.82
FL00095,2025-07-04,Under maintenance,0.0
FL00095,2025-07-05,In service,23.86
FL00095,2025-07-06,In service,15.14
FL00095,2025-07-07,Under maintenance,0.0
FL00095,2025-07-08,In service,17.49
FL00095,2025-07-09,In service,19.43
FL00095,2025-07-10,In service,15.44
FL00095,2025-07-11,Under maintenance,0.0
FL00095,2025-07-12,In service,9.42
FL00095,2025-07-13,Under maintenance,0.0
FL00095,2025-07-14,Under maintenance,0.0
FL00095,2025-07-15,In service,17.29
FL00095,2025-07-16,In service,15.24
FL00095,2025-07-17,In service,8.26
FL00095,2025-07-18,In service,21.56
FL00095,2025-07-19,In service,24.92
FL00095,2025-07-20,In service,16.43
FL00095,2025-07-21,In service,18.91
FL00095,2025-07-22,In service,13.34
FL00095,2025-07-23,In service,16.6
FL00095,2025-07-24,In service,11.14
FL00095,2025-07-25,In service,16.39
FL00095,2025-07-26,In service,29.03
FL00095,2025-07-27,In service,7.88
FL00095,2025-07-28,Under maintenance,0.0
FL00095,2025-07-29,In service,13.93
FL00095,2025-07-30,In service,20.75
FL00095,2025-07-31,In service,17.41
FL00095,2025-08-01,In service,17.42
FL00095,2025-08-02,Under maintenance,0.0
FL00095,2025-08-03,In service,22.83
FL00095,2025-08-04,In service,17.91
FL00095,2025-08-05,Under maintenance,0.0
FL00095,2025-08-06,In service,17.71
FL00095,2025-08-07,Under maintenance,0.0
FL00095,2025-08-08,In service,20.54
FL00095,2025-08-09,In service,8.63
FL00095,2025-08-10,In service,11.12
FL00095,2025-08-11,In service,15.52
FL00095,2025-08-12,In service,10.91
FL00095,2025-08-13,In service,18.01
FL00095,2025-08-14,In service,7.57
FL00095,2025-08-15,In service,10.35
FL00095,2025-08-16,In service,20.56
FL00095,2025-08-17,In service,19.79
FL00095,2025-08-18,In service,8.35
FL00095,2025-08-19,In service,20.77
FL00095,2025-08-20,In service,12.63
FL00095,2025-08-21,In service,23.9
FL00095,2025-08-22,In service,20.32
FL00095,2025-08-23,Under maintenance,0.0
FL00095,2025-08-24,In service,14.62
FL00095,2025-08-25,In service,13.68
FL00095,2025-08-26,Under maintenance,0.0
FL00095,2025-08-27,In service,10.45
FL00095,2025-08-28,Under maintenance,0.0
FL00095,2025-08-29,In service,12.91
FL00095,2025-08-30,In service,16.95
FL00095,2025-08-31,In service,7.49
FL00096,2025-06-01,In service,8.83
FL00096,2025-06-02,Under maintenance,0.0
FL00096,2025-06-03,In service,20.82
FL00096,2025-06-04,In service,11.07
FL00096,2025-06-05,In service,11.82
FL00096,2025-06-06,In service,18.83
FL00096,2025-06-07,In service,13.39
FL00096,2025-06-08,In service,16.7
FL00096,2025-06-09,Under maintenance,0.0
FL00096,2025-06-10,In service,18.79
FL00096,2025-06-11,In service,16.52
FL00096,2025-06-12,In service,24.02
FL00096,2025-06-13,In service,9.11
FL00096,2025-06-14,In service,23.22
FL00096,2025-06-15,In service,11.5
FL00096,2025-06-16,In service,18.27
FL00096,2025-06-17,Under maintenance,0.0
FL00096,2025-06-18,In service,22.41
FL00096,2025-06-19,In service,23.85
FL00096,2025-06-20,In service,12.67
FL00096,2025-06-21,In service,20.57
FL00096,2025-06-22,In service,9.01
FL00096,2025-06-23,Under maintenance,0.0
FL00096,2025-06-24,In service,14.98
FL00096,2025-06-25,In service,13.74
FL00096,2025-06-26,In service,14.51
FL00096,2025-06-27,In service,17.9
FL00096,2025-06-28,In service,26.4
FL00096,2025-06-29,In service,22.09
FL00096,2025-06-30,In service,6.47
FL00096,2025-07-01,Under maintenance,0.0
FL00096,2025-07-02,In service,17.54
FL00096,2025-07-03,In service,17.85
FL00096,2025-07-04,In service,11.04
FL00096,2025-07-05,In service,11.28
FL00096,2025-07-06,In service,10.49
FL00096,2025-07-07,In service,11.47
FL00096,2025-07-08,In service,21.41
FL00096,2025-07-09,In service,26.09
FL00096,2025-07-10,In service,18.71
FL00096,2025-07-11,Under maintenance,0.0
FL00096,2025-07-12,In service,10.1
FL00096,2025-07-13,In service,10.84
FL00096,2025-07-14,In service,16.75
FL00096,2025-07-15,In service,8.68
FL00096,2025-07-16,Under maintenance,0.0
FL00096,2025-07-17,In service,17.26
FL00096,2025-07-18,Under maintenance,0.0
FL00096,2025-07-19,In service,20.81
FL00096,2025-07-20,In service,16.09
FL00096,2025-07-21,In service,15.89
FL00096,2025-07-22,In service,14.86
FL00096,2025-07-23,Under maintenance,0.0
FL00096,2025-07-24,In service,12.78
FL00096,2025-07-25,In service,14.02
FL00096,2025-07-26,In service,21.71
FL00096,2025-07-27,In service,8.54
FL00096,2025-07-28,Under maintenance,0.0
FL00096,2025-07-29,In service,12.96
FL00096,2025-07-30,In service,25.66
FL00096,2025-07-31,In service,7.36
FL00096,2025-08-01,In service,20.39
FL00096,2025-08-02,Under maintenance,0.0
FL00096,2025-08-03,In service,11.18
FL00096,2025-08-04,In service,5.46
FL00096,2025-08-05,Under maintenance,0.0
FL00096,2025-08-06,In service,18.6
FL00096,2025-08-07,In service,19.23
FL00096,2025-08-08,In service,10.23
FL00096,2025-08-09,Under maintenance,0.0
FL00096,2025-08-10,In service,13.85
FL00096,2025-08-11,In service,12.64
FL00096,2025-08-12,Under maintenance,0.0
FL00096,2025-08-13,In service,14.17
FL00096,2025-08-14,In service,17.37
FL00096,2025-08-15,In service,11.87
FL00096,2025-08-16,In service,16.14
FL00096,2025-08-17,Under maintenance,0.0
FL00096,2025-08-18,In service,22.2
FL00096,2025-08-19,In service,13.46
FL00096,2025-08-20,Under maintenance,0.0
FL00096,2025-08-21,In service,13.63
FL00096,2025-08-22,In service,17.17
FL00096,2025-08-23,In service,23.74
FL00096,2025-08-24,In service,21.12
FL00096,2025-08-25,In service,12.46
FL00096,2025-08-26,In service,17.15
FL00096,2025-08-27,In service,13.72
FL00096,2025-08-28,In service,5.68
FL00096,2025-08-29,In service,16.72
FL00096,2025-08-30,In service,20.73
FL00096,2025-08-31,In service,25.29
FL00097,2025-06-01,In service,9.13
FL00097,2025-06-02,In service,16.45
FL00097,2025-06-03,In service,25.92
FL00097,2025-06-04,In service,9.89
FL00097,2025-06-05,In service,14.46
FL00097,2025-06-06,In service,19.72
FL00097,2025-06-07,Under maintenance,0.0
FL00097,2025-06-08,In service,14.96
FL00097,2025-06-09,In service,11.53
FL00097,2025-06-10,In service,21.62
FL00097,2025-06-11,In service,25.92
FL00097,2025-06-12,In service,22.44
FL00097,2025-06-13,In service,13.56
FL00097,2025-06-14,In service,15.54
FL00097,2025-06-15,In service,8.47
FL00097,2025-06-16,In service,18.11
FL00097,2025-06-17,In service,4.68
FL00097,2025-06-18,In service,8.03
FL00097,2025-06-19,In service,17.53
FL00097,2025-06-20,In service,19.18
FL00097,2025-06-21,In service,12.0
FL00097,2025-06-22,In service,16.42
FL00097,2025-06-23,In service,5.7
FL00097,2025-06-24,Under maintenance,0.0
FL00097,2025-06-25,In service,20.27
FL00097,2025-06-26,In service,17.4
FL00097,2025-06-27,In service,15.28
FL00097,2025-06-28,In service,30.04
FL00097,2025-06-29,In service,17.06
FL00097,2025-06-30,Under maintenance,0.0
FL00097,2025-07-01,In service,20.75
FL00097,2025-07-02,Under maintenance,0.0
FL00097,2025-07-03,In service,12.94
FL00097,2025-07-04,In service,26.90
FL00097,2025-07-05,In service,16.27
FL00097,2025-07-06,In service,9.72
FL00097,2025-07-07,In service,14.32
FL00097,2025-07-08,In service,16.96
FL00097,2025-07-09,In service,16.7
FL00097,2025-07-10,In service,15.68
FL00097,2025-07-11,In service,16.51
FL00097,2025-07-12,In service,11.16
FL00097,2025-07-13,In service,16.32
FL00097,2025-07-14,In service,13.71
FL00097,2025-07-15,In service,18.69
FL00097,2025-07-16,Under maintenance,0.0
FL00097,2025-07-17,Under maintenance,0.0
FL00097,2025-07-18,In service,16.61
FL00097,2025-07-19,In service,15.05
FL00097,2025-07-20,In service,10.05
FL00097,2025-07-21,Under maintenance,0.0
FL00097,2025-07-22,In service,26.9
FL00097,2025-07-23,In service,14.49
FL00097,2025-07-24,In service,28.6
FL00097,2025-07-25,In service,6.45
FL00097,2025-07-26,In service,12.06
FL00097,2025-07-27,In service,12.76
FL00097,2025-07-28,In service,6.22
FL00097,2025-07-29,Under maintenance,0.0
FL00097,2025-07-30,In service,22.1
FL00097,2025-07-31,In service,18.37
FL00097,2025-08-01,In service,18.53
FL00097,2025-08-02,In service,20.6
FL00097,2025-08-03,In service,16.08
FL00097,2025-08-04,In service,14.11
FL00097,2025-08-05,In service,10.25
FL00097,2025-08-06,In service,18.59
FL00097,2025-08-07,In service,25.64
FL00097,2025-08-08,In service,12.4
FL00097,2025-08-09,In service,19.81
FL00097,2025-08-10,In service,24.71
FL00097,2025-08-11,In service,12.96
FL00097,2025-08-12,In service,21.37
FL00097,2025-08-13,In service,9.66
FL00097,2025-08-14,Under maintenance,0.0
FL00097,2025-08-15,In service,23.25
FL00097,2025-08-16,Under maintenance,0.0
FL00097,2025-08-17,In service,18.98
FL00097,2025-08-18,In service,6.85
FL00097,2025-08-19,In service,12.37
FL00097,2025-08-20,Under maintenance,0.0
FL00097,2025-08-21,In service,20.61
FL00097,2025-08-22,In service,16.71
FL00097,2025-08-23,In service,13.75
FL00097,2025-08-24,In service,16.07
FL00097,2025-08-25,In service,19.72
FL00097,2025-08-26,Under maintenance,0.0
FL00097,2025-08-27,In service,20.04
FL00097,2025-08-28,In service,18.62
FL00097,2025-08-29,In service,19.94
FL00097,2025-08-30,Under maintenance,0.0
FL00097,2025-08-31,Under maintenance,0.0
FL00098,2025-06-01,In service,10.01
FL00098,2025-06-02,In service,24.25
FL00098,2025-06-03,In service,8.4
FL00098,2025-06-04,In service,14.24
FL00098,2025-06-05,Under maintenance,0.0
FL00098,2025-06-06,In service,16.52
FL00098,2025-06-07,Under maintenance,0.0
FL00098,2025-06-08,In service,10.83
FL00098,2025-06-09,In service,11.21
FL00098,2025-06-10,In service,9.91
FL00098,2025-06-11,In service,17.38
FL00098,2025-06-12,In service,29.05
FL00098,2025-06-13,In service,25.76
FL00098,2025-06-14,Under maintenance,0.0
FL00098,2025-06-15,In service,13.88
FL00098,2025-06-16,In service,28.22
FL00098,2025-06-17,Under maintenance,0.0
FL00098,2025-06-18,In service,14.05
FL00098,2025-06-19,In service,13.18
FL00098,2025-06-20,Under maintenance,0.0
FL00098,2025-06-21,In service,15.78
FL00098,2025-06-22,In service,13.94
FL00098,2025-06-23,In service,12.03
FL00098,2025-06-24,In service,22.75
FL00098,2025-06-25,Under maintenance,0.0
FL00098,2025-06-26,In service,10.11
FL00098,2025-06-27,In service,12.92
FL00098,2025-06-28,In service,16.98
FL00098,2025-06-29,In service,11.98
FL00098,2025-06-30,In service,22.57
FL00098,2025-07-01,In service,27.52
FL00098,2025-07-02,In service,29.20
FL00098,2025-07-03,In service,16.66
FL00098,2025-07-04,In service,25.51
FL00098,2025-07-05,In service,17.42
FL00098,2025-07-06,Under maintenance,0.0
FL00098,2025-07-07,In service,14.2
FL00098,2025-07-08,In service,19.45
FL00098,2025-07-09,In service,12.73
FL00098,2025-07-10,In service,25.95
FL00098,2025-07-11,In service,23.79
FL00098,2025-07-12,Under maintenance,0.0
FL00098,2025-07-13,In service,22.4
FL00098,2025-07-14,In service,0.0
FL00098,2025-07-15,In service,21.97
FL00098,2025-07-16,In service,21.99
FL00098,2025-07-17,In service,17.86
FL00098,2025-07-18,In service,2.78
FL00098,2025-07-19,In service,16.69
FL00098,2025-07-20,In service,15.93
FL00098,2025-07-21,In service,21.21
FL00098,2025-07-22,In service,15.21
FL00098,2025-07-23,In service,13.37
FL00098,2025-07-24,In service,15.56
FL00098,2025-07-25,In service,2.62
FL00098,2025-07-26,In service,10.02
FL00098,2025-07-27,In service,22.29
FL00098,2025-07-28,In service,21.02
FL00098,2025-07-29,In service,18.8
FL00098,2025-07-30,Under maintenance,0.0
FL00098,2025-07-31,In service,21.45
FL00098,2025-08-01,In service,10.55
FL00098,2025-08-02,In service,9.87
FL00098,2025-08-03,In service,23.95
FL00098,2025-08-04,In service,28.44
FL00098,2025-08-05,In service,10.35
FL00098,2025-08-06,In service,20.34
FL00098,2025-08-07,In service,14.08
FL00098,2025-08-08,In service,15.64
FL00098,2025-08-09,In service,19.31
FL00098,2025-08-10,In service,6.93
FL00098,2025-08-11,Under maintenance,0.0
FL00098,2025-08-12,In service,9.86
FL00098,2025-08-13,In service,13.22
FL00098,2025-08-14,In service,8.32
FL00098,2025-08-15,Under maintenance,0.0
FL00098,2025-08-16,In service,14.65
FL00098,2025-08-17,In service,17.01
FL00098,2025-08-18,In service,17.09
FL00098,2025-08-19,Under maintenance,0.0
FL00098,2025-08-20,Under maintenance,0.0
FL00098,2025-08-21,Under maintenance,0.0
FL00098,2025-08-22,In service,8.9
FL00098,2025-08-23,Under maintenance,0.0
FL00098,2025-08-24,In service,13.19
FL00098,2025-08-25,In service,16.07
FL00098,2025-08-26,In service,15.64
FL00098,2025-08-27,In service,12.43
FL00098,2025-08-28,In service,23.13
FL00098,2025-08-29,Under maintenance,0.0
FL00098,2025-08-30,In service,23.92
FL00098,2025-08-31,In service,9.98
FL00099,2025-06-01,In service,23.66
FL00099,2025-06-02,Under maintenance,0.0
FL00099,2025-06-03,In service,7.44
FL00099,2025-06-04,Under maintenance,0.0
FL00099,2025-06-05,In service,17.02
FL00099,2025-06-06,In service,11.71
FL00099,2025-06-07,Under maintenance,0.0
FL00099,2025-06-08,In service,8.36
FL00099,2025-06-09,Under maintenance,0.0
FL00099,2025-06-10,In service,16.36
FL00099,2025-06-11,In service,21.83
FL00099,2025-06-12,In service,8.1
FL00099,2025-06-13,In service,13.51
FL00099,2025-06-14,In service,21.69
FL00099,2025-06-15,In service,8.49
FL00099,2025-06-16,In service,9.78
FL00099,2025-06-17,In service,15.31
FL00099,2025-06-18,In service,13.0
FL00099,2025-06-19,In service,13.33
FL00099,2025-06-20,In service,18.23
FL00099,2025-06-21,Under maintenance,0.0
FL00099,2025-06-22,In service,16.6
FL00099,2025-06-23,In service,18.68
FL00099,2025-06-24,In service,3.73
FL00099,2025-06-25,In service,14.78
FL00099,2025-06-26,In service,14.36
FL00099,2025-06-27,Under maintenance,0.0
FL00099,2025-06-28,Under maintenance,0.0
FL00099,2025-06-29,In service,11.09
FL00099,2025-06-30,In service,8.97
FL00099,2025-07-01,In service,19.21
FL00099,2025-07-02,In service,16.03
FL00099,2025-07-03,In service,10.4
FL00099,2025-07-04,In service,8.43
FL00099,2025-07-05,Under maintenance,0.0
FL00099,2025-07-06,In service,19.64
FL00099,2025-07-07,In service,20.01
FL00099,2025-07-08,In service,16.87
FL00099,2025-07-09,In service,23.41
FL00099,2025-07-10,In service,13.34
FL00099,2025-07-11,In service,21.18
FL00099,2025-07-12,In service,19.88
FL00099,2025-07-13,In service,11.25
FL00099,2025-07-14,In service,20.24
FL00099,2025-07-15,In service,16.77
FL00099,2025-07-16,Under maintenance,0.0
